Code_Region;Region / Country;Department / District;Municipality;Site;Cultural_complex;Cultural_aspect;Event_id.;Method_1;Lab_count_id.;14C_age_BP;STD;Curve;Method_2;Material;Generic_Specific_id.;Anatomical_id.;Identified_by;Reference(s);Comment_1;STD_accuracy;Accuracy_score;Material_reliability;Reliability_score;Quality_score;Comment_2;HPD_IntCal20;ChronoModel_id.;BMAP_EMAP;MACT-1;MACT-2;MACT-3
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;na;D024_PBA#TR-4_Pit-17640#17653;14C;Beta-103863/OxA;4450;40;intcal20.14c;AMS;Charcoal;Quercus sp.;Single piece;S. Thiébault;Binder et al. 2002;_;HIGH;4;OWE;2;8;_;"[ -3336 ; -2932 ]";na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);PCRD;Postcardial;D024_PBA#TR-4_Hearth-11814#17988;14C;Beta-103864/OxA;5870;40;intcal20.14c;AMS;Charcoal;Varia incl. Quercus sp.;Several pieces;S. Thiébault;Binder et al. 2002;_;HIGH;4;OWE;2;8;_;"[ -4837 ; -4614 ]";D024_PBA;na;4750;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;Postdating central excavation;D024_PBA#TR-3_Hearth-FY-20921#20963;14C;Beta-103865/OxA;2290;40;intcal20.14c;AMS;Charcoal;Quercus sp.;2 small pieces;S. Thiébault;Binder et al. 2002;_;HIGH;4;OWE;2;8;_;<2200;na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;na;D024_PBA#TR-2West_BR/139_soil#21249;14C;Beta-103866/OxA;4430;50;intcal20.14c;AMS;Charcoal;Quercus sp.;4 small pieces;S. Thiébault;Binder et al. 2002;_;GOOD;3;OWE;2;6;_;"[ -3332 ; -2918 ]";na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);CRD_ZFI;Cardial;D024_PBA#TR-2East_Hearth-13837#24716;14C;Beta-103867/OxA;6230;50;intcal20.14c;AMS;Charcoal;Quercus sp.;Several pieces (3);S. Thiébault;Binder et al. 2002;_;GOOD;3;OWE;2;6;_;"[ -5309 ; -5045 ]";D024_PBA;"[-5303 ; -5113] ";5260;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);CRD_ZFI;Cardial;D024_PBA#TR-2East_Hearth-3826#25911;14C;Beta-103868/OxA;6270;50;intcal20.14c;AMS;Charcoal;Quercus sp.;Several pieces (same branch);S. Thiébault;Binder et al. 2002;_;GOOD;3;OWE;2;6;_;"[ -5357 ; -5062 ]";D024_PBA;"[-5303 ; -5113] ";5260;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;na;D024_PBA#TR-2West_BV/137_soil#27267;14C;Beta-103869/OxA;3700;50;intcal20.14c;AMS;Charcoal;Quercus sp.;Single piece;S. Thiébault;Binder et al. 2002;_;GOOD;3;OWE;2;6;_;<2200;na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;Predating Early Bronze age;D024_PBA#TR-4_Ditch-6200 (cm78,5)#28101;14C;Beta-103870/OxA;6270;50;intcal20.14c;AMS;Charcoal;Corylus avellana;Single piece;S. Thiébault;Binder et al. 2002;_;GOOD;3;SLS;3;9;_;"[ -5357 ; -5062 ]";na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;Postdating central excavation;D024_PBA#TR-3_Hearth-FY-29361#29361;14C;Beta-103871/OxA;4220;50;intcal20.14c;AMS;Charcoal;na;Single piece;S. Thiébault;Binder et al. 2002;_;GOOD;3;na;1;3;_;"[ -2911 ; -2631 ]";na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Lamotte-du-Rhône;Petites-Bâties (les);NA;Predating Early Bronze age;D024_PBA#TR-4_Ditch-26584#35704;14C;Beta-103872/OxA;7240;50;intcal20.14c;AMS;Charcoal;Quercus sp.;Single piece;S. Thiébault;Binder et al. 2002;_;GOOD;3;OWE;2;6;_;"[ -6222 ; -6018 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);CRD;Cardial (ACN-2);D011_ACN#TR-RM_US-9B;14C;Beta-109619;6370;50;intcal20.14c;AMS;Charcoal;Rhamnus alaternus;na;R. Nisbet;Binder & Maggi 2001;_;GOOD;3;SLS;3;9;_;"[ -5471 ; -5218 ]";D011_ACN_M1;"[-5543 ; -5249] ";5400;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1;D011_ACN#TR-RM_US-7D;14C;Beta-109620;5910;50;intcal20.14c;AMS;Charcoal;na;na;R. Nisbet;Binder & Maggi 2001;_;GOOD;3;na;1;3;_;"[ -4933 ; -4680 ]";D011_ACN_M1;na;4780;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Pian del Ciliegio (riparo di);SMP;SMP0 / SMP1;D011_PCI#Hearth-165C;14C;Beta-109796;6000;60;intcal20.14c;AMS;Charcoal;Unspecified short-lived sample;na;na;Del Lucchese 2009;_;GOOD;3;SLS;3;9;_;"[ -5035 ; -4725 ]";D011_PCI;"[-4888 ; -4652]";4870;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1 Cf.;D011_ACN#ST_Burial-1;14C;Beta-109802;5700;60;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;na;Sparacello et al. 2020;_;GOOD;3;SLS;3;9;_;"[ -4697 ; -4370 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);IMP_ACPS;Impressa (ACN-1A-sup);D011_ACN#TR-RM_US-10#A;14C;Beta-110542;6830;40;intcal20.14c;AMS;Charred seed(s);Hordeum sp.;Caryopsis;R. Nisbet;Binder & Maggi 2001;_;HIGH;4;SLS;3;12;_;"[ -5789 ; -5634 ]";D011_ACN_M1;"[-5825 ; -5641]";5700;;
CWM_C014;Calabria (IT);Reggio Di Calabria;Bova Marina;Umbro;STN;Stentinello;C014_UMB#TR-1_US-5 (cm250-260)#A;14C;Beta-122939;6750;50;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2011 on line;_;GOOD;3;OWE;2;6;_;"[ -5729 ; -5563 ]";C014_UMB_M2;na;;;
CWM_B012;Puglia (IT);Taranto;Taranto;Rondinella (capo / punta);TFW;Serra d'Alto;B012_RND#Burials-1/6;14C;Beta-12959;6060;60;intcal20.14c;na;Bone;Homo sapiens (adults);na;na;Radina et al. 2020;_;LOW;2;na;1;2;Stable isotope analysis missing;"[ -5206 ; -4796 ]";na;na;;;
CWM_A056;Hrvatska (CR);Istarska;Lupoglav;Pupi?ina (pe?);DKV_VLS;Danilo / Vlaška;A056_PPC#Horizon-H_US-323#580;14C;Beta-131624;6260;120;intcal20.14c;LSC;Charcoal;na;Single piece;na;Forenbaher et al. 2004;pers. comm. R. Hatfield (method);LOWEST;1;OWE;2;2;_;"[ -5473 ; -4939 ]";na;na;;;
CWM_A056;Hrvatska (CR);Istarska;Lupoglav;Pupi?ina (pe?);DKV_VLS;Danilo / Vlaška;A056_PPC#Horizon-H_US-427#914;14C;Beta-131625;6680;100;intcal20.14c;AMS;Charcoal;na;Single piece;na;Forenbaher et al. 2004;_;LOWEST;1;OWE;2;2;_;"[ -5756 ; -5406 ]";na;na;;;
CWM_C044;Sardegna (IT);Sassari;Laerru;Coloru (grotta Su);EME;Early Mesolithic;C044_CLR#Level-L_Spit-2;14C;Beta-145956;7740;50;intcal20.14c;AMS;Charcoal;na;na;na;Fenu et al, 2000;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -6646 ; -6468 ]";na;na;;;
CWM_C044;Sardegna (IT);Sassari;Laerru;Coloru (grotta Su);EME;Early Mesolithic;C044_CLRLevel-L_Spit-3;14C;Beta-145957;7920;50;intcal20.14c;AMS;Charcoal;na;na;na;Fenu et al, 2000;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -7033 ; -6650 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-501_Spit-1;14C;Beta-149259;6350;70;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5475 ; -5130 ]";B053_CTG;"[-5303 ; -5068]";5200;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-501_Spit-2;14C;Beta-149260;6330;40;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;HIGH;4;OWE;2;8;_;"[ -5459 ; -5214 ]";B053_CTG;"[-5303 ; -5068]";5200;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-511_Spit-5;14C;Beta-158321;6290;40;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;HIGH;4;OWE;2;8;_;"[ -5365 ; -5125 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Vieste;Defensola A;NEO;Cf. Impressa;B016_DFA#TR-A3_Excavation#B;14C;Beta-161933;6650;50;intcal20.14c;AMS;Charcoal;na;na;na;Tarantini & Galiberti 2011;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -5641 ; -5480 ]";B016_DFA;"[-5663 ; -4933 ]";5560;5300;
CWM_C011;Calabria (IT);Cosenza;Corigliano Calabro;Favella (masseria);IMP_ARC;Impressa (Arcaica);C011_FVL#ST-D_FY_US-4_Spit-13;14C;Beta-165482;6940;40;intcal20.14c;AMS;Charred seed(s);Cerealia;Caryopsis;S. Coubray;Tiné 2009;_;HIGH;4;SLS;3;12;_;"[ -5966 ; -5728 ]";C011_FVL;"[-5849; -5680]";5760;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-502_Spit-3#A;14C;Beta-167164;6130;40;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;HIGH;4;OWE;2;8;_;"[ -5208 ; -4951 ]";na;na;;;
CWM_C044;Sardegna (IT);Sassari;Laerru;Coloru (grotta Su);CRD;Cardial;C044_CLR#Level-F_Spit-1;14C;Beta-167929;6400;40;intcal20.14c;AMS;Charcoal;na;na;na;Pitzalis et al. 2003;pers. comm. R. Hatfield (method);HIGH;4;OWE;2;8;_;"[ -5472 ; -5307 ]";na;na;;;
CWM_C044;Sardegna (IT);Sassari;Laerru;Coloru (grotta Su);CRD;Cardial ;C044_CLR#Level-H;14C;Beta-167930;6680;160;intcal20.14c;LSC;Charcoal;na;na;na;Pitzalis et al. 2003;pers. comm. R. Hatfield (method);LOWEST;1;OWE;2;2;_;"[ -5892 ; -5316 ]";na;na;;;
CWM_C044;Sardegna (IT);Sassari;Laerru;Coloru (grotta Su);ICC;na;C044_CLR#Level-I_Spit-1;14C;Beta-167931;6830;80;intcal20.14c;LSC;Charcoal;na;na;na;Pitzalis et al. 2003;pers. comm. R. Hatfield (method);LOW;2;OWE;2;4;_;"[ -5888 ; -5567 ]";na;na;;;
CWM_C044;Sardegna (IT);Sassari;Laerru;Coloru (grotta Su);EME;Early Mesolithic;C044_CLR#Level-L1_Spit-1;14C;Beta-167932;7400;40;intcal20.14c;AMS;Charcoal;na;na;na;Pitzalis et al. 2003;pers. comm. R. Hatfield (method);HIGH;4;OWE;2;8;_;"[ -6393 ; -6089 ]";na;na;;;
CWM_C014;Calabria (IT);Reggio Di Calabria;Bova Marina;San Pasquale - Penitenzeria;STN;Stentinello;C014_SPP#TR-4_US-4base (cm148.5);14C;Beta-168498;6340;40;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2011 on line;_;HIGH;4;OWE;2;8;_;"[ -5463 ; -5215 ]";C012_SPP;"[-5374; -5108]";5340;;
CWM_C014;Calabria (IT);Reggio Di Calabria;Bova Marina;San Pasquale - Penitenzeria;STN;Stentinello;C014_SPP#TR-4_US-4-top (cm113);14C;Beta-169499;6190;40;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2011 on line;_;HIGH;4;OWE;2;8;_;"[ -5291 ; -5011 ]";C012_SPP;"[-5374; -5108]";5340;;
CWM_B093;Emilia (IT);Reggio Nell'Emilia;Reggio Nell'Emilia;Bazzarola;LIN_FRN;Fiorano;B093_BZZ#US-140_3 (middle) #Bazz6;14C;Beta-17020;6310;50;intcal20.14c;LSC;Charcoal;na;na;na;Tirabassi et al. 2017 ;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -5465 ; -5080 ]";B093_BZZ_M2;"[-5283 ; -5097]";5240;;
CWM_B093;Emilia (IT);Reggio Nell'Emilia;Reggio Nell'Emilia;Bazzarola;LIN_FRN;Fiorano;B093_BZZ#US-140_3 (middle) #Bazz9;14C;Beta-17023;6360;90;intcal20.14c;LSC;Charcoal;na;na;na;Tirabassi et al. 2017 ;pers. comm. R. Hatfield (method);LOW;2;OWE;2;4;_;"[ -5478 ; -5069 ]";na;na;;;
CWM_B093;Emilia (IT);Reggio Nell'Emilia;Reggio Nell'Emilia;Bazzarola;LIN_FRN;Fiorano;B093_BZZ#US-140_5 (base) #Bazz10;14C;Beta-17024;6280;50;intcal20.14c;LSC;Charcoal;na;na;na;Tirabassi et al. 2017;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -5362 ; -5070 ]";B093_BZZ_M2;"[-5283 ; -5097]";5240;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);IMP_ACPS;Impressa (ACN-1B);D011_ACN#TR-RM_US-9Bbase;14C;Beta-170555;6700;40;intcal20.14c;AMS;Charcoal;Euphorbia sp.;na;R. Nisbet;Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5711 ; -5536 ]";D011_ACN_M1;na;5600;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);IMP_ACPS;Impressa (ACN-1A-inf);D011_ACN#TR-RM_US-10A#A;14C;Beta-170557;6870;40;intcal20.14c;AMS;Charred seed(s);Triticum monococcum;Caryopsis;R. Nisbet;Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5840 ; -5665 ]";D011_ACN_M1;"[-5825 ; -5641]";5700;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);IMP_ACPS;Impressa (ACN-1A-inf);D011_ACN#TR-RM_US-10A#B;14C;Beta-170558;6860;40;intcal20.14c;AMS;Charred seed(s);Cornus sp.;Fruit;R. Nisbet;Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5836 ; -5662 ]";D011_ACN_M1;"[-5825 ; -5641]";5700;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1 (Cf.);D011_ACN#TR-LBB_Burial-5#B;14C;Beta-179797;6370;70;intcal20.14c;AMS;Bone collagen;"Homo sapiens (male; adolescent)";na;V. Sparacello;Sparacello et al. 2020;_;GOOD;3;SLS;3;9;Rejected cf. GrM-14528;"[ -5473 ; -5216 ]";na;na;;;
CWM_C063;Toscana (IT);Livorno;Campo Nell Elba;Pianosa Cala Giovanna ;NEO;Cardial /  Lineare tosco-laziale / Pianaccia;C063_PCG#TR-Nord_Ext;14C;Beta-181546;6090;40;intcal20.14c;AMS;Charcoal;na;na;na;Colombo & Tozzi 2007;pers. comm. R. Hatfield (method);HIGH;4;OWE;2;8;_;"[ -5206 ; -4848 ]";C063_PCG;"[-5236 ; -4994]";5110;;
CWM_C014;Calabria (IT);Reggio Di Calabria;Bova Marina;San Pasquale - Penitenzeria;STN;Stentinello;C014_SPP#TR-4_US-4middle (cm170);14C;Beta-181784;6410;40;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2011 on line;_;HIGH;4;OWE;2;8;_;"[ -5472 ; -5314 ]";C012_SPP;"[-5374; -5108]";5340;;
CWM_C014;Calabria (IT);Reggio Di Calabria;Bova Marina;San Pasquale - Penitenzeria;STN;Stentinello;C014_SPP#TR-4_US-4base (cm187.5);14C;Beta-181785;6340;40;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2011 on line;_;HIGH;4;OWE;2;8;_;"[ -5463 ; -5215 ]";C012_SPP;"[-5374; -5108]";5340;;
CWM_A056;Hrvatska (CR);Istarska;Labin;Trda?ina;DKV_VLS;Danilo / Vlaška;A056_TRD;14C;Beta-188923;6140;150;intcal20.14c;LSC;na;na;na;na;Forhenbaher et al. 2014;pers. comm. R. Hatfield (method);LOWEST;1;na;1;1;_;"[ -5463 ; -4717 ]";na;na;;;
CWM_A056;Hrvatska (CR);Istarska;Ližnjan;Kargadur;IMP;Impressa;A056_KRG#Pit-1_2005;14C;Beta-188924;6760;60;intcal20.14c;AMS;Bone collagen;na;na;na;Komšo 2006b;pers. comm. R. Hatfield (method);GOOD;3;SLS;3;9;_;"[ -5754 ; -5556 ]";A056_KRG;"[-5702 ; -5552]";5640;;
CWM_B093;Emilia (IT);Reggio Nell'Emilia;Reggio Nell'Emilia;Bazzarola;IMP_MAD;Medio-adriatica;B093_BZZ##US-308#Bazz13;14C;Beta-195394;6280;100;intcal20.14c;LSC;Charcoal;na;na;na;Tirabassi & Valzogher 2017 ;pers. comm. R. Hatfield (method);LOWEST;1;OWE;2;2;_;"[ -5471 ; -5001 ]";na;na;;;
CWM_B093;Emilia (IT);Reggio Nell'Emilia;Reggio Nell'Emilia;Bazzarola;IMP_MAD;Medio-adriatica;B093_BZZ#US-307#Bazz14;14C;Beta-195395;6390;40;intcal20.14c;AMS;Charred seed(s);Corylus avellana;Pericarp;na;Tirabassi & Valzogher 2017 ;_;HIGH;4;SLS;3;12;_;"[ -5471 ; -5228 ]";B093_BZZ_M2;"[-5395 ; -5301]";5360;;
CWM_B093;Emilia (IT);Reggio Nell'Emilia;Reggio Nell'Emilia;Bazzarola;IMP_MAD;Medio-adriatica;B093_BZZ##US-247-Spit3#Bazz17;14C;Beta-195398;6170;40;intcal20.14c;AMS;Charred seed(s);Corylus avellana;Pericarp;na;Tirabassi & Valzogher 2017;_;HIGH;4;SLS;3;12;_;"[ -5215 ; -4998 ]";B093_BZZ_M2;"[-5395 ; -5301]";5360;;
CWM_A030;Crna Gora (MN);_;Nikšic;Crvena Stijena;CST;Castelnovian ?;A030_CRV#TR-1_EF97_Layer-2_US-2E/2C;14C;Beta-211503;7630;40;intcal20.14c;AMS;Charcoal;na;na;na;Bakovi? et al. 2009;pers. comm. R. Hatfield (method);HIGH;4;OWE;2;8;_;"[ -6569 ; -6419 ]";na;na;;;
CWM_A030;Crna Gora (MN);_;Nikšic;Crvena Stijena;CST;Castelnovian ?;A030_CRV#TR-1_E97_Layer-2_US-2E/2C;14C;Beta-211504;7650;40;intcal20.14c;AMS;Charcoal;na;na;na;Bakovi? et al. 2009;pers. comm. R. Hatfield (method);HIGH;4;OWE;2;8;_;"[ -6587 ; -6432 ]";na;na;;;
CWM_A030;Crna Gora (MN);_;Nikšic;Crvena Stijena;EME;Early Mesolithic;A030_CRV#TR-1_DF/97-98_Layer-4_US-4B1;14C;Beta-211505;8830;40;intcal20.14c;AMS;Charcoal;na;na;na;Bakovi? et al. 2009;_;HIGH;4;OWE;2;8;_;"[ -8198 ; -7748 ]";na;na;;;
CWM_A105;Lombardia N. (IT);Varese;Biandronno;Isola Virginia;LIN_ISO;Isolino;A105_ISO_Post-26_US-4;14C;Beta-217911;5900;50;intcal20.14c;AMS;Waterlogged wood;Alnus sp.;Trunk;na;Banchieri 2009;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -4903 ; -4616 ]";A105_ISO;"[-5248 ; -4588]";4770;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Mesolithic"" level";A052_ZMN#TR-2_US-121;14C;Beta-218732;10000;70;intcal20.14c;AMS;Charcoal;na;na;na;Šoši? Klindži? et al. 2015;_;GOOD;3;SLS;3;9;_;"[ -9798 ; -9306 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Upper Palaeolithic"" level";A052_ZMN#US143;14C;Beta-218732;11740;90;intcal20.14c;AMS;Charcoal;na;na;na;Šoši? Klindži? et al. 2015;_;LOW;2;SLS;3;6;_;"[ -11839 ; -11501 ]";na;na;;;
CWM_A054;Hrvatska (CR);Zadarska;Ninski Dra?evac;Crno Vilo;IMP;Impressa (Medulin ?);A054_CRN#TR-A_US-1A-upper#A;14C;Beta-222405;6500;60;intcal20.14c;AMS;Bone collagen;na;na;na;Marijanovi? 2009;_;GOOD;3;SLS;3;9;_;"[ -5609 ; -5330 ]";A054_CRN;"[-5732 ; -5429]";5750;5440;
CWM_A054;Hrvatska (CR);Zadarska;Ninski Dra?evac;Crno Vilo;IMP;Impressa (Guadone ?);A054_CRN#TR-A_US-1A-lower#A;14C;Beta-222406;6820;50;intcal20.14c;AMS;Bone collagen;na;na;na;Marijanovi? 2009 ;_;GOOD;3;SLS;3;9;_;"[ -5799 ; -5625 ]";A054_CRN;"[-5732 ; -5429]";5750;5440;
CWM_A105;Lombardia N. (IT);Varese;Biandronno;Isola Virginia;LIN_ISO;Isolino;A105_ISO#TR-D101_US-187/188;14C;Beta-223477;5870;40;intcal20.14c;AMS;Waterlogged wood;Acer sp.;na;na;Banchieri 2009;pers. comm. R. Hatfield (method);HIGH;4;OWE;2;8;_;"[ -4837 ; -4614 ]";A105_ISO;"[-5248 ; -4588]";4770;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Danilo"" level";A052_ZMN#TR-3_US-60;14C;Beta-225629;6920;40;intcal20.14c;AMS;Charcoal;na;na;na;Forhenbaher & Miracle 2014, Šoši? Klindži? et al. 2015;_;HIGH;4;OWE;2;8;_;"[ -5890 ; -5721 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-3_US-63;14C;Beta-225630;7120;40;intcal20.14c;AMS;Bone collagen;na;na;na;Forhenbaher & Miracle 2014, Šoši? Klindži? et al. 2015;_;HIGH;4;SLS;3;12;_;"[ -6067 ; -5908 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-2_US-113;14C;Beta-225631;7060;50;intcal20.14c;AMS;Bone collagen;na;na;na;Forhenbaher & Miracle 2014, Šoši? Klindži? et al. 2015;_;GOOD;3;SLS;3;9;_;"[ -6027 ; -5805 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-3_US-96;14C;Beta-225631;9620;50;intcal20.14c;AMS;Charcoal;na;na;na;Šoši? Klindži? et al. 2015;_;GOOD;3;SLS;3;9;_;"[ -9229 ; -8819 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-3_US-115#B;14C;Beta-225632;9700;50;intcal20.14c;AMS;Charcoal;na;na;na;Šoši? Klindži? et al. 2015;_;GOOD;3;SLS;3;9;_;"[ -9284 ; -8854 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-3_US-115#A;14C;Beta-225633;9310;60;intcal20.14c;AMS;Bone collagen;na;na;na;Šoši? Klindži? et al. 2015;_;GOOD;3;SLS;3;9;_;"[ -8729 ; -8342 ]";na;na;;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#US-78_PU380#DNA-I3433;14C;Beta-225642;6970;35;intcal20.14c;AMS;Bone collagen;Homo sapiens (sub-adult);Cranium, temporal (sx);na;Mathieson et al. 2018;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5973 ; -5746 ]";A052_ZMN;"[-6016 ; -5771]";5930;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-2_US-110_PU387#DNA-I3947 ;14C;Beta-225643;7000;40;intcal20.14c;AMS;Bone collagen;Homo sapiens (adult);Cranium, temporal (sx);na;Mathieson et al. 2018;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5983 ; -5777 ]";A052_ZMN;"[-6016 ; -5771]";5930;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Impressa"" level";A052_ZMN#TR-3_US-103-35#DNA-I39483;14C;Beta-225644;7030;40;intcal20.14c;AMS;Bone collagen;Homo sapiens (sub-adult);Cranium, temporal (sx);na;Mathieson et al. 2018;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5993 ; -5802 ]";A052_ZMN;"[-6016 ; -5771]";5930;;
CWM_A052;Hrvatska (CR);Splitsko-Dalmatinska;Split;Zemunica (pe?ina) ;NA;"""Mesolithic"" level";A052_ZMN#TR-2_US-122;14C;Beta-236134;6550;40;intcal20.14c;AMS;Bone collagen;na;na;na;Šoši? Klindži? et al. 2015;_;HIGH;4;SLS;3;12;_;"[ -5615 ; -5390 ]";na;na;;;
CWM_A105;Lombardia N. (IT);Varese;Biandronno;Isola Virginia;LIN_ISO;Isolino;A105_ISO#TR-N-2006#128;14C;Beta-244374;6040;50;intcal20.14c;AMS;Waterlogged wood;na;na;na;Banchieri 2009;pers. comm. R. Hatfield (method);GOOD;3;OWE;2;6;_;"[ -5199 ; -4796 ]";A105_ISO;"[-5248 ; -4588]";4770;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Catignano / Scaloria Bassa;B016_SCL#na#Micromorphology-sample#A;14C;Beta-247854 ;6410;50;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2016;_;GOOD;3;OWE;2;6;_;"[ -5475 ; -5230 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Catignano / Scaloria Bassa;B016_SCL#na#Micromorphology-sample#B;14C;Beta-247855 ;6370;50;intcal20.14c;AMS;Charcoal;na;na;na;Robb 2016;_;GOOD;3;OWE;2;6;_;"[ -5471 ; -5218 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);TFW;Scaloria alta;B016_SCL#TR-2_Burial;14C;Beta-247855 ;6370;50;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);na;na;Robb 2016, Tafuri et al. 2016;_;GOOD;3;OWE;2;6;"Cf. d13C -19.8 / -19.0; d15N 10.8 / 7.4";"[ -5471 ; -5218 ]";B016_SCL;"[ -5380 ; -5236 ]";5340;;
