"Country"	"SiteName"	"Period"	"PhaseCode"	"Longitude"	"Latitude"	"tpq"	"taq"	"LabCode"	"C14Age"	"C14SD"	"Material"	"mat.life"	"bib"	"bib_url"	"locationID"	"secondLocationID"	"lbl"	"idf"	"colors"
"Italy"	"Portonovo Fosso Fontanaccia"	"EN"	"Oven 5 - floor"	13.573426	43.563733	-5222	-5625	"LTL-5192A"	6500	50	"wood charcoal"	"long life"	"Terna et al. 2016"	"https://doi.org/10.1016/j.epsl.2016.05.003"	"LTL-5192A"	"44_selectedLayer"	"<b>Portonovo Fosso Fontanaccia</b> / wood charcoal (long life)<br/>date: 6500 +/- 50 BP [LTL-5192A]<br/>tpq/taq: -5222 to -5625 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Oven 5 - floor</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.epsl.2016.05.003\" target=\"_blank\">Terna et al. 2016</a>"	44	"#FF1B1B"
"Italy"	"Portonovo Fosso Fontanaccia"	"EN"	"Oven 14"	13.573426	43.563733	-5324	-5635	"LTL-12777A"	6555	45	"cereal"	"short life"	"Terna et al. 2016"	"https://doi.org/10.1016/j.epsl.2016.05.003"	"LTL-12777A"	"45_selectedLayer"	"<b>Portonovo Fosso Fontanaccia</b> / cereal (short life)<br/>date: 6555 +/- 45 BP [LTL-12777A]<br/>tpq/taq: -5324 to -5635 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Oven 14</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.epsl.2016.05.003\" target=\"_blank\">Terna et al. 2016</a>"	45	"#FF1B1B"
"Italy"	"Portonovo Fosso Fontanaccia"	"EN"	"Male burial"	13.573426	43.563733	-5211	-5607	"LTL-5191A"	6418	50	"bone (human)"	"short life"	"Terna et al. 2016"	"https://doi.org/10.1016/j.epsl.2016.05.003"	"LTL-5191A"	"46_selectedLayer"	"<b>Portonovo Fosso Fontanaccia</b> / bone (human) (short life)<br/>date: 6418 +/- 50 BP [LTL-5191A]<br/>tpq/taq: -5211 to -5607 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Male burial</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.epsl.2016.05.003\" target=\"_blank\">Terna et al. 2016</a>"	46	"#FF1B1B"
"Italy"	"Grotta della Serratura"	"MN"	"Layer 1-3"	15.3705	40.0327	-5060	-5966	"UtC-748"	6590	120	"wood charcoal"	"long life"	"Colonese et al. 2010"	"https://doi.org/10.1016/j.gloplacha.2009.05.006"	"UtC-748"	"47_selectedLayer"	"<b>Grotta della Serratura</b> / wood charcoal (long life)<br/>date: 6590 +/- 120 BP [UtC-748]<br/>tpq/taq: -5060 to -5966 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 1-3</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.gloplacha.2009.05.006\" target=\"_blank\">Colonese et al. 2010</a>"	47	"#FF8D1B"
"Italy"	"Grotta della Serratura"	"MN"	"Layer 1-3"	15.3705	40.0327	-4374	-5472	"UtC-747"	6030	130	"wood charcoal"	"long life"	"Colonese et al. 2010"	"https://doi.org/10.1016/j.gloplacha.2009.05.006"	"UtC-747"	"48_selectedLayer"	"<b>Grotta della Serratura</b> / wood charcoal (long life)<br/>date: 6030 +/- 130 BP [UtC-747]<br/>tpq/taq: -4374 to -5472 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 1-3</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.gloplacha.2009.05.006\" target=\"_blank\">Colonese et al. 2010</a>"	48	"#FF8D1B"
"Italy"	"Grotta della Serratura"	"MN"	"Layer 1-3"	15.3705	40.0327	-5077	-6228	"UtC-749"	6770	170	"wood charcoal"	"long life"	"Colonese et al. 2010"	"https://doi.org/10.1016/j.gloplacha.2009.05.006"	"UtC-749"	"49_selectedLayer"	"<b>Grotta della Serratura</b> / wood charcoal (long life)<br/>date: 6770 +/- 170 BP [UtC-749]<br/>tpq/taq: -5077 to -6228 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 1-3</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.gloplacha.2009.05.006\" target=\"_blank\">Colonese et al. 2010</a>"	49	"#FF8D1B"
"Spain"	"Cova Bonica"	"EN"	"IV2 Ind.1"	1.932166	41.387861	-5218	-5478	"Beta-384724"	6410	30	"bone (human)"	"short life"	"Daura et al. 2019"	"https://doi.org/10.1016/j.jasrep.2018.10.036"	"Beta-384724"	"50_selectedLayer"	"<b>Cova Bonica</b> / bone (human) (short life)<br/>date: 6410 +/- 30 BP [Beta-384724]<br/>tpq/taq: -5218 to -5478 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IV2 Ind.1</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2018.10.036\" target=\"_blank\">Daura et al. 2019</a>"	50	"#FF1B1B"
"Spain"	"Cova Bonica"	"EN"	"IV2 ind.4"	1.932166	41.387861	-5218	-5478	"Beta-384727"	6410	30	"bone (human)"	"short life"	"Daura et al. 2019"	"https://doi.org/10.1016/j.jasrep.2018.10.036"	"Beta-384727"	"51_selectedLayer"	"<b>Cova Bonica</b> / bone (human) (short life)<br/>date: 6410 +/- 30 BP [Beta-384727]<br/>tpq/taq: -5218 to -5478 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IV2 ind.4</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2018.10.036\" target=\"_blank\">Daura et al. 2019</a>"	51	"#FF1B1B"
"Spain"	"Cova Bonica"	"EN"	"IV EC-1"	1.932166	41.387861	-4910	-5300	"OxA-23647"	6158	32	"fauna"	"short life"	"Daura et al. 2019"	"https://doi.org/10.1016/j.jasrep.2018.10.036"	"OxA-23647"	"52_selectedLayer"	"<b>Cova Bonica</b> / fauna (short life)<br/>date: 6158 +/- 32 BP [OxA-23647]<br/>tpq/taq: -4910 to -5300 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IV EC-1</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2018.10.036\" target=\"_blank\">Daura et al. 2019</a>"	52	"#FF1B1B"
"Spain"	"Cova Bonica"	"EN"	"IV2 Ind.3"	1.932166	41.387861	-5215	-5476	"Beta-384726"	6390	30	"bone (human)"	"short life"	"Daura et al. 2019"	"https://doi.org/10.1016/j.jasrep.2018.10.036"	"Beta-384726"	"53_selectedLayer"	"<b>Cova Bonica</b> / bone (human) (short life)<br/>date: 6390 +/- 30 BP [Beta-384726]<br/>tpq/taq: -5215 to -5476 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IV2 Ind.3</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2018.10.036\" target=\"_blank\">Daura et al. 2019</a>"	53	"#FF1B1B"
"Spain"	"Cova Bonica"	"EN"	"IV2 Ind.1"	1.932166	41.387861	-5209	-5473	"OxA-29639"	6351	32	"bone (human)"	"short life"	"Daura et al. 2019"	"https://doi.org/10.1016/j.jasrep.2018.10.036"	"OxA-29639"	"54_selectedLayer"	"<b>Cova Bonica</b> / bone (human) (short life)<br/>date: 6351 +/- 32 BP [OxA-29639]<br/>tpq/taq: -5209 to -5473 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IV2 Ind.1</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2018.10.036\" target=\"_blank\">Daura et al. 2019</a>"	54	"#FF1B1B"
"Spain"	"Cova Bonica"	"EN"	"IV FP-14"	1.932166	41.387861	-5067	-5475	"OxA-26062"	6340	40	"wood charcoal"	"long life"	"Daura et al. 2019"	"https://doi.org/10.1016/j.jasrep.2018.10.036"	"OxA-26062"	"55_selectedLayer"	"<b>Cova Bonica</b> / wood charcoal (long life)<br/>date: 6340 +/- 40 BP [OxA-26062]<br/>tpq/taq: -5067 to -5475 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IV FP-14</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2018.10.036\" target=\"_blank\">Daura et al. 2019</a>"	55	"#FF1B1B"
"Spain"	"Cueva de la Serreta"	"MN"	"E60"	1.719751	41.324445	-3797	-4242	"Beta-280861"	5200	40	"bone (human)"	"short life"	"Masclans et al. 2019"	"https://doi.org/10.1016/j.jasrep.2019.05.023"	"Beta-280861"	"56_selectedLayer"	"<b>Cueva de la Serreta</b> / bone (human) (short life)<br/>date: 5200 +/- 40 BP [Beta-280861]<br/>tpq/taq: -3797 to -4242 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>E60</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.jasrep.2019.05.023\" target=\"_blank\">Masclans et al. 2019</a>"	56	"#FF8D1B"
"Spain"	"Abrigo de Los Husos I"	"EN"	"XV"	-2.503877	42.613569	-4256	-4719	"Beta-161179"	5630	60	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-161179"	"57_selectedLayer"	"<b>Abrigo de Los Husos I</b> / wood charcoal (long life)<br/>date: 5630 +/- 60 BP [Beta-161179]<br/>tpq/taq: -4256 to -4719 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>XV</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	57	"#FF1B1B"
"Spain"	"Abrigo de Los Husos II"	"EN"	"X"	-2.503877	42.613569	-6056	-6416	"Beta-221643"	7360	40	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-221643"	"58_selectedLayer"	"<b>Abrigo de Los Husos II</b> / wood charcoal (long life)<br/>date: 7360 +/- 40 BP [Beta-221643]<br/>tpq/taq: -6056 to -6416 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>X</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	58	"#FF1B1B"
"Spain"	"Abrigo de Los Husos II"	"EN"	"VI"	-2.503877	42.613569	-4173	-4537	"Beta-208853"	5520	40	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-208853"	"59_selectedLayer"	"<b>Abrigo de Los Husos II</b> / wood charcoal (long life)<br/>date: 5520 +/- 40 BP [Beta-208853]<br/>tpq/taq: -4173 to -4537 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>VI</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	59	"#FF1B1B"
"Spain"	"Abrigo de Los Husos I"	"EN"	"XV"	-2.503877	42.613569	-4785	-5317	"Beta-161180"	6130	60	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-161180"	"60_selectedLayer"	"<b>Abrigo de Los Husos I</b> / wood charcoal (long life)<br/>date: 6130 +/- 60 BP [Beta-161180]<br/>tpq/taq: -4785 to -5317 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>XV</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	60	"#FF1B1B"
"Spain"	"Abrigo de Los Husos II"	"EN"	"VII"	-2.503877	42.613569	-4726	-5210	"Beta-221640"	6050	40	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-221640"	"61_selectedLayer"	"<b>Abrigo de Los Husos II</b> / wood charcoal (long life)<br/>date: 6050 +/- 40 BP [Beta-221640]<br/>tpq/taq: -4726 to -5210 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>VII</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	61	"#FF1B1B"
"Spain"	"Abrigo de Los Husos I"	"EN"	"XV"	-2.503877	42.613569	-4370	-4939	"Beta-161181"	5810	60	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-161181"	"62_selectedLayer"	"<b>Abrigo de Los Husos I</b> / wood charcoal (long life)<br/>date: 5810 +/- 60 BP [Beta-161181]<br/>tpq/taq: -4370 to -4939 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>XV</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	62	"#FF1B1B"
"Spain"	"Abrigo de Los Husos I"	"EN"	"XVI"	-2.503877	42.613569	-4854	-5471	"Beta-161182"	6240	60	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-161182"	"63_selectedLayer"	"<b>Abrigo de Los Husos I</b> / wood charcoal (long life)<br/>date: 6240 +/- 60 BP [Beta-161182]<br/>tpq/taq: -4854 to -5471 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>XVI</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	63	"#FF1B1B"
"Spain"	"Abrigo de Los Husos II"	"EN"	"VII"	-2.503877	42.613569	-4452	-4834	"Beta-221641"	5790	40	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-221641"	"64_selectedLayer"	"<b>Abrigo de Los Husos II</b> / wood charcoal (long life)<br/>date: 5790 +/- 40 BP [Beta-221641]<br/>tpq/taq: -4452 to -4834 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>VII</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	64	"#FF1B1B"
"Spain"	"Abrigo de Los Husos II"	"EN"	"IX"	-2.503877	42.613569	-4723	-5208	"Beta-221642"	6040	40	"wood charcoal"	"long life"	"Polo & Fernández 2010"	"https://doi.org/10.1016/j.quaint.2009.10.022"	"Beta-221642"	"65_selectedLayer"	"<b>Abrigo de Los Husos II</b> / wood charcoal (long life)<br/>date: 6040 +/- 40 BP [Beta-221642]<br/>tpq/taq: -4723 to -5208 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>IX</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2009.10.022\" target=\"_blank\">Polo & Fernández 2010</a>"	65	"#FF1B1B"
"Spain"	"Cueva de Abauntz"	"MN"	"Layer b4"	-1.641383	43.013932	-3711	-4686	"I-11309"	5390	120	"wood charcoal"	"long life"	"Utrilla et al. 2015"	"https://doi.org/10.1016/j.quaint.2014.06.022"	"I-11309"	"66_selectedLayer"	"<b>Cueva de Abauntz</b> / wood charcoal (long life)<br/>date: 5390 +/- 120 BP [I-11309]<br/>tpq/taq: -3711 to -4686 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer b4</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2014.06.022\" target=\"_blank\">Utrilla et al. 2015</a>"	66	"#FF8D1B"
"Spain"	"Abrigo de la Cativera"	"EM"	"Layer A"	1.33365	41.185513	-6595	-7178	"AA-23367"	7979	60	"wood charcoal"	"long life"	"García-Martínez de Lagrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"	"AA-23367"	"67_selectedLayer"	"<b>Abrigo de la Cativera</b> / wood charcoal (long life)<br/>date: 7979 +/- 60 BP [AA-23367]<br/>tpq/taq: -6595 to -7178 cal BC<br/>period: EM <b>|</b> PhaseCode: <i>Layer A</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050\" target=\"_blank\">García-Martínez de Lagrán et al. 2016</a>"	67	"#0000CF"
"Spain"	"Botiquería de los Moros"	"LM"	"Layer 2"	0.103834	41.04649	-6235	-6643	"GrA-13265"	7600	50	"fauna"	"short life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"	"GrA-13265"	"68_selectedLayer"	"<b>Botiquería de los Moros</b> / fauna (short life)<br/>date: 7600 +/- 50 BP [GrA-13265]<br/>tpq/taq: -6235 to -6643 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 2</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050\" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	68	"#3737FF"
"Spain"	"Botiquería de los Moros"	"LM"	"Layer 4"	0.103834	41.04649	-5559	-5973	"GrA-13267"	6830	50	"fauna"	"short life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"	"GrA-13267"	"69_selectedLayer"	"<b>Botiquería de los Moros</b> / fauna (short life)<br/>date: 6830 +/- 50 BP [GrA-13267]<br/>tpq/taq: -5559 to -5973 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 4</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050\" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	69	"#3737FF"
"Spain"	"Abrigo de Los Baños"	"LM"	"Layer 2b1"	-0.587684	41.03601	-6421	-6820	"GrN-21552"	7740	50	"wood charcoal"	"long life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"	"GrN-21552"	"70_selectedLayer"	"<b>Abrigo de Los Baños</b> / wood charcoal (long life)<br/>date: 7740 +/- 50 BP [GrN-21552]<br/>tpq/taq: -6421 to -6820 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 2b1</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050\" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	70	"#3737FF"
"Spain"	"Abrigo de El Pontet"	"LM"	"Layer E"	0.145791	41.119853	-5927	-6444	"GrN-16313"	7340	70	"wood charcoal"	"long life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"	"GrN-16313"	"71_selectedLayer"	"<b>Abrigo de El Pontet</b> / wood charcoal (long life)<br/>date: 7340 +/- 70 BP [GrN-16313]<br/>tpq/taq: -5927 to -6444 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer E</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050\" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	71	"#3737FF"
"Spain"	"Abrigo de Artusia"	"LM"	"Layer III"	-1.618626	42.65049	-6400	-6651	"Beta-374431"	7680	40	"wood charcoal"	"long life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050 "	"Beta-374431"	"72_selectedLayer"	"<b>Abrigo de Artusia</b> / wood charcoal (long life)<br/>date: 7680 +/- 40 BP [Beta-374431]<br/>tpq/taq: -6400 to -6651 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer III</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050 \" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	72	"#3737FF"
"Spain"	"Abrigo de Artusia"	"LM"	"Layer V"	-1.618626	42.65049	-5922	-6227	"Beta-379670"	7210	30	"wood charcoal"	"long life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050 "	"Beta-379670"	"73_selectedLayer"	"<b>Abrigo de Artusia</b> / wood charcoal (long life)<br/>date: 7210 +/- 30 BP [Beta-379670]<br/>tpq/taq: -5922 to -6227 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer V</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050 \" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	73	"#3737FF"
"Spain"	"Abrigo de Artusia"	"LM"	"Layer II"	-1.618626	42.65049	-6457	-7018	"Beta-374432"	7790	40	"wood charcoal"	"long life"	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050 "	"Beta-374432"	"74_selectedLayer"	"<b>Abrigo de Artusia</b> / wood charcoal (long life)<br/>date: 7790 +/- 40 BP [Beta-374432]<br/>tpq/taq: -6457 to -7018 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer II</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.06.050 \" target=\"_blank\">García-Martínez de Legrán et al. 2016</a>"	74	"#3737FF"
"Spain"	"Abric de la Falguera"	"LM"	"Phase VII, UE3201, intermedium fireplace"	-0.477198	38.702009	-5989	-6364	"Beta-171910"	7280	40	"wood charcoal"	"long life"	"Marchand & Perrin 2017"	"https://doi.org/10.1016/j.quaint.2015.07.059"	"Beta-171910"	"75_selectedLayer"	"<b>Abric de la Falguera</b> / wood charcoal (long life)<br/>date: 7280 +/- 40 BP [Beta-171910]<br/>tpq/taq: -5989 to -6364 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Phase VII, UE3201, intermedium fireplace</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.07.059\" target=\"_blank\">Marchand & Perrin 2017</a>"	75	"#3737FF"
"Spain"	"Tossal de la Roca"	"LM"	"n.I exterior"	-0.282419	38.788397	-6075	-6684	"Gif-6897"	7560	80	"fauna"	"short life"	"Marchand & Perrin 2017"	"https://doi.org/10.1016/j.quaint.2015.07.059"	"Gif-6897"	"76_selectedLayer"	"<b>Tossal de la Roca</b> / fauna (short life)<br/>date: 7560 +/- 80 BP [Gif-6897]<br/>tpq/taq: -6075 to -6684 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>n.I exterior</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.07.059\" target=\"_blank\">Marchand & Perrin 2017</a>"	76	"#3737FF"
"Spain"	"Tossal de la Roca"	"LM"	"n.I exterior"	-0.282419	38.788397	-6229	-7020	"Gif-6898"	7660	80	"fauna"	"short life"	"Marchand & Perrin 2017"	"https://doi.org/10.1016/j.quaint.2015.07.059"	"Gif-6898"	"77_selectedLayer"	"<b>Tossal de la Roca</b> / fauna (short life)<br/>date: 7660 +/- 80 BP [Gif-6898]<br/>tpq/taq: -6229 to -7020 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>n.I exterior</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.07.059\" target=\"_blank\">Marchand & Perrin 2017</a>"	77	"#3737FF"
"Spain"	"Cingle del Mas Cremat"	"LM"	"VI-V"	-0.262055	40.532685	-5529	-5889	"Beta-232341"	6800	50	"plant seed"	"short life"	"Marchand & Perrin 2017 "	"https://doi.org/10.1016/j.quaint.2015.07.059"	"Beta-232341"	"78_selectedLayer"	"<b>Cingle del Mas Cremat</b> / plant seed (short life)<br/>date: 6800 +/- 50 BP [Beta-232341]<br/>tpq/taq: -5529 to -5889 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>VI-V</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.07.059\" target=\"_blank\">Marchand & Perrin 2017 </a>"	78	"#3737FF"
"Spain"	"Cingle del Mas Cremat"	"LM"	"VI-V"	-0.262055	40.532685	-5484	-5882	"Beta-232342"	6780	50	"plant seed"	"short life"	"Marchand & Perrin 2017 "	"https://doi.org/10.1016/j.quaint.2015.07.059"	"Beta-232342"	"79_selectedLayer"	"<b>Cingle del Mas Cremat</b> / plant seed (short life)<br/>date: 6780 +/- 50 BP [Beta-232342]<br/>tpq/taq: -5484 to -5882 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>VI-V</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.07.059\" target=\"_blank\">Marchand & Perrin 2017 </a>"	79	"#3737FF"
"Spain"	"Abric de la Falguera"	"LM"	"Phase VII, Layer IIIa, UE3137, c.I/4"	-0.477198	38.702009	-6064	-6424	"Beta-267441"	7380	40	"fauna"	"short life"	"Marchand & Perrin 2017"	"https://doi.org/10.1016/j.quaint.2015.07.059"	"Beta-267441"	"80_selectedLayer"	"<b>Abric de la Falguera</b> / fauna (short life)<br/>date: 7380 +/- 40 BP [Beta-267441]<br/>tpq/taq: -6064 to -6424 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Phase VII, Layer IIIa, UE3137, c.I/4</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.07.059\" target=\"_blank\">Marchand & Perrin 2017</a>"	80	"#3737FF"
"France"	"Baume de MONTCLUS EST ENORME"	"LM"	"Layer 14B"	4.43047	44.26473	-5993	-6410	"Beta-253164"	7320	50	"fauna"	"short life"	"Perrin & Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"	"Beta-253164"	"81_selectedLayer"	"<b>Baume de Montclus</b> / fauna (short life)<br/>date: 7320 +/- 50 BP [Beta-253164]<br/>tpq/taq: -5993 to -6410 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 14B</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.09.046\" target=\"_blank\">Perrin & Defranould 2016</a>"	81	"#3737FF"
"France"	"Baume de Montclus"	"LM"	"Layer 13B"	4.43047	44.26473	-5846	-6238	"Beta-253163"	7190	50	"fauna"	"short life"	"Perrin & Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"	"Beta-253163"	"82_selectedLayer"	"<b>Baume de Montclus</b> / fauna (short life)<br/>date: 7190 +/- 50 BP [Beta-253163]<br/>tpq/taq: -5846 to -6238 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 13B</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.09.046\" target=\"_blank\">Perrin & Defranould 2016</a>"	82	"#3737FF"
"France"	"Baume de Montclus"	"EN"	"Layer 3-5"	4.43047	44.26473	-4463	-5606	"Ly-304"	6140	140	"fauna"	"short life"	"Perrin & Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"	"Ly-304"	"83_selectedLayer"	"<b>Baume de Montclus</b> / fauna (short life)<br/>date: 6140 +/- 140 BP [Ly-304]<br/>tpq/taq: -4463 to -5606 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 3-5</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.09.046\" target=\"_blank\">Perrin & Defranould 2016</a>"	83	"#FF1B1B"
"France"	"Baume de Montclus"	"LM"	"Layer 8"	4.43047	44.26473	-4544	-5633	"Ly-494"	6230	150	"wood charcoal"	"long life"	"Perrin & Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"	"Ly-494"	"84_selectedLayer"	"<b>Baume de Montclus</b> / wood charcoal (long life)<br/>date: 6230 +/- 150 BP [Ly-494]<br/>tpq/taq: -4544 to -5633 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 8</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.09.046\" target=\"_blank\">Perrin & Defranould 2016</a>"	84	"#3737FF"
"France"	"Baume de Montclus"	"LM"	"Layer 14"	4.43047	44.26473	-4499	-6062	"Ly-495"	6440	230	"organic"	"short life"	"Perrin & Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"	"Ly-495"	"85_selectedLayer"	"<b>Baume de Montclus</b> / organic (short life)<br/>date: 6440 +/- 230 BP [Ly-495]<br/>tpq/taq: -4499 to -6062 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 14</i> <br/>ref: <a href=\"https://doi.org/10.1016/j.quaint.2015.09.046\" target=\"_blank\">Perrin & Defranould 2016</a>"	85	"#3737FF"
